Epoch,Train Loss,Train Acc,Valid Loss,Valid Acc,Test Loss,Test Acc
0,1.077502656841278,0.41795,0.9442867001138007,0.5848660451835055,0.9450843493434057,0.5814226925338036
1,0.8201212868690491,0.60485,0.7891287460699183,0.6070378768791467,0.7837399178882024,0.6117409926933737
2,0.7847999404907227,0.61615,0.7798033811698245,0.6189636348366507,0.7660094072739263,0.6250104980263711
3,0.7684131875038147,0.63005,0.7663077752606399,0.6245905769715293,0.7548140573283332,0.631477282270933
4,0.7587449238777161,0.63535,0.7565362522341177,0.6320651717477115,0.7451099944603256,0.6395397665238935
5,0.7528697833061219,0.6421,0.7456828452952715,0.6296296296296297,0.7457015667602819,0.6334929033341732
6,0.7469454164505005,0.6508,0.7259332535848957,0.6439909297052154,0.7215228441621171,0.6511295876375242
7,0.724772073173523,0.66495,0.7014260885096161,0.6633912824389014,0.6928319587128443,0.6771646930377089
8,0.6903755182266236,0.68905,0.6642558240536088,0.6927017720668515,0.6531278273290798,0.7060552616108172
9,0.6542311244010925,0.7104,0.6334421701977713,0.7120181405895691,0.6201241385444162,0.7282270933064584
10,0.6348713562965393,0.7304,0.6205275223263568,0.7168892248257328,0.6072675173352405,0.7346938775510204
11,0.60749477353096,0.74165,0.6044939734467814,0.7231040564373897,0.5809545787771693,0.7441001091794742
12,0.575373358631134,0.7583,0.5839026451656477,0.7309145880574452,0.5622650773494502,0.751490719744688
13,0.5653013437271118,0.7617,0.5732025162738367,0.7420005039052658,0.5454050737063251,0.7666078777189889
14,0.5439148056983948,0.7797,0.5590036531394541,0.7531704039640548,0.527542099001236,0.7829847988578147
15,0.531368786239624,0.78525,0.5617848693813897,0.7519946250104981,0.5277454758397255,0.7804652725287646
16,0.5267623002529145,0.7884,0.5469852065403296,0.7556899302931049,0.5234184443501378,0.7829008146468464
17,0.5193495662689209,0.78935,0.5426983561445325,0.7563618039808516,0.5131509329876812,0.7843285462333082
18,0.5097563160896301,0.79445,0.5384289307539035,0.7605610145292685,0.5033681698276763,0.7905433778449652
19,0.5011852772712707,0.7971,0.5483948870901398,0.75694969345763,0.5131180317306074,0.7865961199294532
20,0.5067245720386505,0.7967,0.5408630554151392,0.7602250776853952,0.5179878444948754,0.78877970941463
21,0.4990817898273468,0.796,0.5183370961663984,0.7668598303518939,0.49362184039474366,0.7947425883933821
22,0.49222340326309205,0.80165,0.5354408032674678,0.764424288233812,0.5090429116870501,0.7940707147056354
23,0.4876647289276123,0.8057,0.5058623664991535,0.7745023935500126,0.47889564166936943,0.8014613252708491
24,0.4809281614303589,0.80665,0.5040650198539118,0.7724027882758041,0.47838473267946496,0.8037288989669942
25,0.48650102310180665,0.80435,0.496426595147645,0.7765180146132528,0.4706645624411289,0.8070882674057277
26,0.47437159624099734,0.81005,0.5012269684969953,0.775342235659696,0.4798440982747901,0.8012093726379441
27,0.47176813306808474,0.80865,0.48549641210010475,0.7809691777945746,0.46560183905132013,0.8103636516334929
28,0.4663401149272919,0.8119,0.48446773308855445,0.782060972537163,0.46549067469871425,0.8088519358360629
29,0.4715293077468872,0.80935,0.480722776677563,0.7813890988494163,0.4608527688769306,0.8115394305870496
30,0.4689361793041229,0.81355,0.4806768089592922,0.7824808935920047,0.45829569125624503,0.8119593516418914
31,0.45951913180351256,0.8138,0.47998300763529894,0.783068783068783,0.4577840145186442,0.8112874779541446
32,0.46072943229675295,0.81445,0.4727075644005774,0.7863441672965482,0.45230552965924214,0.8142269253380364
33,0.4608268584251404,0.81645,0.5050339638045526,0.7764340304022844,0.48910169211184434,0.7955824305030654
34,0.4643901801109314,0.81095,0.47496745209479857,0.7855043251868649,0.45207063863064084,0.8154027042915932
35,0.4582251466751099,0.8155,0.4768970739057295,0.7857562778197699,0.45651758404498216,0.8133870832283531
36,0.4577753156661987,0.81615,0.4723191616819419,0.7874359620391367,0.4498206790462493,0.8153187200806249
37,0.45083219933509827,0.8227,0.4752072098511557,0.7852523725539599,0.4513980466736357,0.8130511463844797
38,0.45380715618133544,0.8192,0.46949223530333056,0.7903754094230284,0.4516535963263371,0.8174183253548333
39,0.4468036535739899,0.82075,0.46228555996764703,0.7919711094314269,0.44013983332370943,0.8207776937935668
40,0.44840501470565797,0.82595,0.4583680345886068,0.7958343831359704,0.44158552938693213,0.8196019148400101
41,0.44962799129486086,0.8182,0.4537286969569565,0.7971781305114638,0.43832454788609254,0.8219534727471235
42,0.45190656118392947,0.82125,0.4662538686072815,0.7908793146888385,0.44422054130490457,0.8205257411606618
43,0.4360168110370636,0.82665,0.46051940627529386,0.7935668094398253,0.4386862427824699,0.8208616780045351
44,0.44640372729301453,0.81955,0.45920307542826816,0.7928109515411103,0.4363143968067302,0.8211136306374401
45,0.4452324999332428,0.82275,0.45237096059109105,0.8078441253044427,0.4430106377389125,0.8212815990593768
46,0.4484357513427734,0.82245,0.4497953816275958,0.8011253884269758,0.4322185986131327,0.8256487780297304
47,0.4477643530368805,0.82455,0.48362124270822954,0.7912992357436802,0.466713189576899,0.8085999832031578
48,0.4428374432563782,0.82305,0.4565692572554343,0.8049886621315193,0.44238252889174423,0.8202737885277568
49,0.4317845869064331,0.8296,0.4613628645102223,0.8065003779289494,0.4463948914929042,0.8207776937935668
