Epoch,Train Loss,Train Acc,Valid Loss,Valid Acc,Test Loss,Test Acc
0,0.1529441230138143,0.9453666666666667,0.1970994077135446,0.9241622574955908,0.14701576230607125,0.9449903418157386
1,0.14715929594039917,0.946,0.2369286255776304,0.915511883765852,0.20477131247750344,0.9292852943646595
2,0.14809459524949392,0.9461333333333334,0.20370626675849338,0.9262618627697993,0.17416164408732354,0.9381036365163349
3,0.14334231675465903,0.9473333333333334,0.18151995530263612,0.9362559838750315,0.1556610688501484,0.9453262786596119
4,0.1418421023885409,0.9484666666666667,0.17920076444324573,0.9333165364911397,0.14482840633318905,0.9491055681531873
5,0.14254523524840673,0.9483666666666667,0.18905055740438487,0.9306290417401528,0.16850924163474917,0.9402032417905434
6,0.13369266608556113,0.9509,0.2060850294713756,0.9252540522381792,0.158369150619417,0.9475938523557571
7,0.13613376518885295,0.9501,0.18503773177235486,0.9325606785924246,0.14982001822344201,0.9495254892080289
8,0.13981708466211953,0.9492333333333334,0.19535036070723322,0.9254220206601159,0.16187099220035614,0.9425547996976569
9,0.13897325037320454,0.9497,0.22169068614311127,0.9213067943226674,0.19414900052000222,0.9339884101788863
10,0.14100787388881048,0.9485,0.27450421696197624,0.9040060468631897,0.2574910933669076,0.9115646258503401
11,0.1343551866253217,0.951,0.17396750287153218,0.9329805996472663,0.13761854767637421,0.9503653313177123
12,0.13676257096926372,0.9514666666666667,0.2141272928625185,0.9230704627530024,0.18500560270314592,0.9361719996640632
13,0.13807473326921463,0.9485,0.16426395956231943,0.940623162845385,0.1414688334287174,0.951037205005459
14,0.13285957378546398,0.9524666666666667,0.19818511086617685,0.931384899638868,0.18320666360709634,0.9381036365163349
15,0.13174850352605183,0.9535,0.17394925985259113,0.9347442680776014,0.1412377539665165,0.9503653313177123
16,0.13629551515976587,0.9509,0.19794815025178963,0.9286134206769128,0.1625374845456304,0.9423028470647519
17,0.12737710195183755,0.9535333333333333,0.21549272121370536,0.9202149995800789,0.17782071206043754,0.9380196523053665
18,0.12558480010827383,0.9543333333333334,0.18833057810879753,0.9339884101788863,0.17006110170483255,0.9407911312673217
19,0.1312205140431722,0.9529,0.17056755694521833,0.9365079365079365,0.12962663917203,0.9547325102880658
20,0.12942509093284607,0.9543333333333334,0.18182480411480934,0.9376837154614932,0.16071939812734876,0.9455782312925171
21,0.1252846747716268,0.955,0.22505587337633554,0.9220626522213824,0.20348963374171042,0.9324766943814563
22,0.12658810946941376,0.9521333333333334,0.17890067473495072,0.9370958259847149,0.15894809432735688,0.9451583102376753
23,0.12700056377251942,0.9533333333333334,0.17868642799072565,0.9342403628117913,0.15103187663535195,0.9475098681447888
24,0.13163964726924895,0.9510666666666666,0.20147863905612504,0.9302091206853111,0.17709423206198516,0.9379356680943982
25,0.12248540267944336,0.9546666666666667,0.18304289331104495,0.933148568069203,0.15302610755549897,0.9475938523557571
26,0.12341335580348968,0.9550333333333333,0.17377007633173577,0.9373477786176199,0.139233192902405,0.9503653313177123
27,0.12064758121569952,0.957,0.25656901296730944,0.9094650205761317,0.18499052789838522,0.934660283866633
28,0.12243232285579046,0.9564,0.18644478274351314,0.931636852271773,0.13943807665784347,0.9504493155286806
29,0.11893716128667195,0.9561333333333333,0.1658294201413445,0.9405391786344167,0.14341795776310812,0.9503653313177123
30,0.1161183565278848,0.9572333333333334,0.1546628834642218,0.9455782312925171,0.13356475542775803,0.9543965734441925
31,0.12263117844263713,0.9558333333333333,0.19172729399332755,0.9298731838414378,0.1592041126015763,0.9453262786596119
32,0.11726756805578868,0.9569,0.2448506873251015,0.9138321995464853,0.23191315716811264,0.9202149995800789
33,0.11297987824281057,0.9604,0.15526492914454462,0.9449063576047703,0.12153586705002459,0.9580918787267994
34,0.12476321673790614,0.9546,0.15516248473344899,0.9417149575879734,0.12447462843881632,0.9576719576719577
35,0.11771032798290253,0.9576666666666667,0.19036906196502637,0.9253380364491476,0.13610465241826655,0.9496094734189973
36,0.11553071502844492,0.9584333333333334,0.19294673163749473,0.9325606785924246,0.1645446843407915,0.9434786260183086
37,0.1111042007247607,0.9591333333333333,0.1488533603897464,0.9443184681279919,0.11796019243154093,0.9578399260938943
38,0.11229280709425608,0.9582,0.17539740466892323,0.9399512891576384,0.15669085836814306,0.9482657260435038
39,0.11303643579483032,0.9605666666666667,0.2128564700555609,0.9276056101452926,0.19414654560489916,0.9340723943898547
40,0.11817250156402588,0.9573333333333334,0.14598020643165252,0.9465860418241371,0.11569174488048904,0.9595196103132612
41,0.113126646104455,0.9583,0.18410583728286695,0.9340723943898547,0.1520384534756639,0.9480137734105988
42,0.11349916112422943,0.9594666666666667,0.1654530320843106,0.9412950365331317,0.14084987344419125,0.9533047787016041
43,0.11807014158566793,0.9580333333333333,0.21146561827927018,0.9271017048794826,0.19540801327336954,0.9328126312253296
44,0.10666826610167822,0.962,0.21439797375509187,0.926933736457546,0.2032984018703806,0.9300411522633745
45,0.12376597768068313,0.9547333333333333,0.17860274167924287,0.9373477786176199,0.16535714103734328,0.9433946418073402
46,0.10623187867800395,0.9623,0.18097200592055426,0.939615352313765,0.16044816718587696,0.9488536155202821
47,0.11153949963053067,0.9599333333333333,0.1817927774072552,0.9377676996724615,0.17516382279856152,0.9415469891660367
48,0.112840576060613,0.9588333333333333,0.1502287043645719,0.9458301839254221,0.1293946902267481,0.9564121945074326
49,0.11021713393529256,0.9596333333333333,0.18456690680625767,0.9361719996640632,0.14350653407199213,0.9518770471151423
