Epoch,Train Loss,Train Acc,Valid Loss,Valid Acc,Test Loss,Test Acc
1,0.7693871173381805,0.64855,2.009529999788233,0.48047367094986143,1.8591417325414206,0.5108759553203998
2,0.5119910888671875,0.79705,1.6075944680752794,0.6045183505500966,1.4207490920927275,0.6303015033173763
3,0.47739278860092166,0.81475,0.5160859683976723,0.7953304778701604,0.5021568941831729,0.8057445200302343
4,0.4589662732124329,0.8178,0.8035748505526981,0.6775846140925506,0.7774134144615639,0.6925338036449148
5,0.44971487436294555,0.8251,1.3844081766586154,0.5722684135382549,1.3108646694692485,0.586461745191904
6,0.4273798766613007,0.83525,0.48438056348813235,0.798941798941799,0.4576906958139542,0.8172503569328966
7,0.4171929356575012,0.8378,1.0406753384183853,0.6075417821449568,1.0159356895472222,0.6236667506508776
8,0.4053850462913513,0.8432,0.4970066286614092,0.7927269673301419,0.503247374382289,0.7867640883513899
9,0.3937592922210693,0.84615,0.7258210731976575,0.7350298143948938,0.6931419710831435,0.7524145460653398
10,0.38070471155643465,0.8521,1.03115995743017,0.6598639455782312,1.025817931784664,0.660535819265978
11,0.3522494747161865,0.8679,0.38775078789622375,0.8472327202485933,0.39106009729933033,0.8434534307550181
12,0.35081009140014646,0.86375,0.5884295569284919,0.7401528512639624,0.5919606165036383,0.7352817670277988
13,0.34509856390953064,0.86865,0.4111920247137411,0.8411018728479046,0.39732500828037315,0.8482405307802133
14,0.3386702456951141,0.8723,0.8085291307421728,0.7042915931804821,0.7802195610090411,0.716217351137986
15,0.3182769419670105,0.8781,0.43250041440327713,0.8257327622406988,0.3894660406112965,0.8510959939531368
16,0.3105236460208893,0.882,0.6626351008266324,0.7448559670781894,0.6069072103834914,0.7665238935080205
17,0.30667677602767945,0.88565,1.1689973810816991,0.5972117241958512,1.142844166971632,0.6114050558495003
18,0.30181189489364624,0.88595,0.6224353870396812,0.7459477618207777,0.6298084989439768,0.7482153355169228
19,0.2847844327926636,0.89305,0.39916471312871765,0.8403460149491896,0.351929815978607,0.8666330729822793
20,0.28212326164245605,0.89715,0.37519951314522476,0.8539514571260604,0.32515047910149497,0.878978751994625
21,0.2628865167140961,0.9037,0.3197420153602929,0.8734357940707147,0.2992486077994909,0.8867052994037121
22,0.25567151622772216,0.9017,0.5721805388039222,0.7682035777273872,0.4928178307661719,0.7961703199798438
23,0.2547595586299896,0.904,0.2743659632590519,0.891408415217939,0.265147295159168,0.8984630889392794
24,0.24498061013221742,0.90865,0.3783406442862079,0.8500041992105484,0.3270851269513281,0.8748635256571764
25,0.2424303493976593,0.9104,0.36283997020113123,0.8542034097589654,0.3528982131286565,0.8585705887293189
26,0.2352612174987793,0.91285,0.5159337316791598,0.7724867724867724,0.47328077969322524,0.7956664147140338
27,0.22657978168725967,0.91535,0.6313560949163712,0.7664399092970522,0.6218647768054112,0.769883261946754
28,0.23665864825248717,0.9121,0.4860783438205699,0.805660535819266,0.4105874814649701,0.8269925254052238
29,0.22147553715705873,0.9167,0.4624476570899154,0.829764004367179,0.3697798118700226,0.8615100361132108
30,0.22907993774414062,0.91675,0.34496927033429486,0.8586545729402872,0.3093942670756512,0.8785588309397834
31,0.22261586470603942,0.9165,0.6143419312068694,0.7540942302847065,0.5517223122292455,0.7739984882842026
32,0.21512549574375153,0.9219,0.481856281526291,0.8376585201982027,0.3898417043687617,0.865541278239691
33,0.21673936884403228,0.91935,0.3513333482037458,0.8598303518938439,0.30652599466678165,0.8784748467288149
