Epoch,Train Loss,Train Acc,Valid Loss,Valid Acc,Test Loss,Test Acc
1,0.9510291842142741,0.5005333333333334,3.1301006402198057,0.3320735701688083,3.134892401211086,0.33249349122364996
2,0.731027668094635,0.6457333333333334,1.0564077432854226,0.54673721340388,1.0952198103181638,0.5293524817334341
3,0.6113434187571207,0.7408666666666667,1.7813631088524604,0.3781809019904258,1.807035024544662,0.3826320651717477
4,0.5391521239121755,0.7880666666666667,0.7311246454530512,0.715461493239271,0.6547816306893247,0.7411606617955824
5,0.4927484821478526,0.8068,0.7102469509561186,0.7052994037121021,0.6667453641954353,0.7374653565129755
6,0.4925938107967377,0.8046666666666666,0.6062081936151452,0.769883261946754,0.5251516662065625,0.8017972621147225
7,0.48027471714019776,0.8106,0.48957886686701113,0.7960863357688754,0.45425497471098586,0.8243890148652053
8,0.46037029081980385,0.8193333333333334,0.4680530810546425,0.8105316200554296,0.46072186058914494,0.8177542621987066
9,0.45991794698238375,0.8176,0.865686680734573,0.5962878978751994,0.8721900350217345,0.5986394557823129
10,0.6495945673942566,0.7108,2.7540275171940998,0.3902746283698665,2.7942137444881325,0.3846476862349878
11,0.6661935479482015,0.6992666666666667,0.5882668675589022,0.7505668934240363,0.5684757383442189,0.7738305198622659
12,0.5728920081774393,0.7574666666666666,0.5837656321233833,0.7520786092214664,0.573081868193137,0.7844125304442765
13,0.5097806508700052,0.7934666666666667,0.5480128745149132,0.7766859830351894,0.533065674098621,0.7917191567985219
