Epoch,Train Loss,Train Acc,Valid Loss,Valid Acc,Test Loss,Test Acc
1,0.6934729653167725,0.68806,0.48034243425068873,0.804904677920551,0.47212275233395984,0.8148987990257831
2,0.45748292919158934,0.82019,0.80563823466158,0.6934576299655665,0.8015227475394187,0.6926177878558831
3,0.4109358308744431,0.83936,0.4112490314142104,0.831275720164609,0.3926237238503938,0.8458889728730998
4,0.3813630677318573,0.85182,0.5109373646088028,0.8028050726463425,0.481635867352949,0.818342151675485
5,0.36152685091018677,0.85973,0.5352691142156781,0.7895355673133451,0.5008420600312037,0.806164441085076
6,0.33733144968032835,0.8712,0.3578648223540347,0.8576467624086672,0.33238797073746906,0.8776350046191316
7,0.31873555221557615,0.87781,0.44655380146866575,0.8316116570084824,0.3852843131985479,0.8576467624086672
8,0.3014650621795654,0.88493,0.35877290555987196,0.8544553623918704,0.3142113066487627,0.8804904677920551
9,0.28629896508216857,0.89233,0.31750268063062065,0.8768791467204166,0.28539162850178085,0.8925002099605274
10,0.27896524186134336,0.8953,0.30548644215469245,0.8825060888552952,0.2798390409823073,0.8961115310321659
11,0.2627651312875748,0.90017,0.525730598810849,0.7912152515327119,0.5254552251279749,0.78877970941463
12,0.25258768310546875,0.90522,0.2874616691889605,0.8873771730914588,0.26584017304193425,0.9014865205341396
13,0.24544730249404909,0.90734,0.43336528202122576,0.8246409674981103,0.4255187156564982,0.8270765096161922
14,0.2366501533985138,0.91107,0.2702273533143684,0.8948517678676409,0.2610974463921951,0.9024943310657596
15,0.23185374084472657,0.91257,0.26450802799638234,0.8981271520954061,0.23811522725681483,0.9144200890232637
16,0.22815772008895874,0.91336,0.3067056234952423,0.8721760309061897,0.30586174674467026,0.8750314940791132
17,0.21971319115161897,0.91725,0.2684871606598606,0.8939279415469892,0.2544704986734868,0.9029142521206013
18,0.21009773272514343,0.92059,0.2822014305498437,0.8830099941211053,0.27833535556758965,0.8889728730998572
19,0.2066388713645935,0.92237,0.24952192634639447,0.9071134626690183,0.2336982034877014,0.9160997732426304
20,0.20216888483047485,0.92434,0.24850690137400022,0.9067775258251449,0.2320374181224505,0.9116486100613085
21,0.19432018728256226,0.92666,0.5488536082852034,0.7962543041908121,0.4799962797195678,0.8132191148064164
22,0.19282040924072266,0.92726,0.2897031639363237,0.8882170152011422,0.24059305487200638,0.9065255731922398
23,0.18375288148880004,0.93037,0.2881162429953178,0.8941798941798942,0.24974756787683677,0.9076173679348283
24,0.1839425864982605,0.93166,0.2517804600695118,0.9035861258083481,0.2310078038736832,0.9150919627110103
25,0.17869482689857483,0.93289,0.20106108336789769,0.9249181153943059,0.17973437208033963,0.9335684891240447
26,0.17531956067085266,0.93472,0.19644969617520092,0.926681783824641,0.17701848637742215,0.9340723943898547
27,0.17398457188606262,0.93433,0.21185230904191443,0.9193751574703956,0.18252563770824787,0.9318048206937096
28,0.16706504653930665,0.93772,0.684236445435332,0.7852523725539599,0.5838079651406418,0.7987738305198623
29,0.1651052545118332,0.93845,0.18285717761347875,0.9291173259427228,0.15875860473992245,0.9417989417989417
30,0.1625949885082245,0.94017,0.25541238240823194,0.9002267573696145,0.2387109644400655,0.9104728311077518
31,0.15694122957706452,0.94238,0.18733073352409246,0.9278575627781978,0.15662457841270974,0.9423028470647519
32,0.15537700508594512,0.94257,0.2773800356893717,0.896867388930881,0.25838491244937645,0.9066095574032081
33,0.15560595520019532,0.94215,0.23263659495089126,0.9128243890148652,0.2065212644874096,0.926933736457546
34,0.15310569553613662,0.94276,0.22177012145855274,0.9182833627278072,0.207315551199103,0.9260938943478626
35,0.14822454381465913,0.94472,0.20733552792201376,0.9221466364323507,0.19165186014457297,0.9317208364827413
36,0.1456345153617859,0.94575,0.26504922514099155,0.9003107415805829,0.22952056702336215,0.914252120601327
37,0.14426807646751405,0.9463,0.2532621281662806,0.9097169732090367,0.19717707416129154,0.9292852943646595
38,0.14111247699260712,0.94738,0.16295649041625074,0.9377676996724615,0.14350619178972,0.9479297891996304
39,0.14014524772644044,0.9476,0.17341379634527584,0.934156378600823,0.14997869361791086,0.9474258839338204
40,0.13377531165599824,0.94983,0.20926469067834175,0.9208868732678257,0.17374180361907451,0.9373477786176199
