Epoch,Train Loss,Train Acc,Valid Loss,Valid Acc,Test Loss,Test Acc
1,1.070878066253662,0.4262,0.9169937229290651,0.5162509448223734,0.9307553990167365,0.5118837658520198
2,0.706743956565857,0.6945,0.8195376230911092,0.6504577139497775,0.8496402377314178,0.6350886033425716
3,0.5890450881004333,0.7617,1.011518409037516,0.5476610397245318,1.0331885142712856,0.5537918871252204
4,0.5448943006038666,0.7876,1.1233751191153398,0.6349206349206349,1.0917580414601273,0.6696061140505585
5,0.5264600030899048,0.7982,0.590568856335316,0.7737465356512976,0.5979021263556065,0.7650121777105904
6,0.5039622757911683,0.8038,0.5216845418765742,0.7836566725455615,0.49773121923721336,0.805912488452171
7,0.4880778518199921,0.8038,1.1874960528679916,0.47677836566725457,1.1838305990652103,0.48072562358276644
8,0.4932922910690308,0.8064,0.6316267375925722,0.7384731670445956,0.5833559502781244,0.7619047619047619
9,0.462372129201889,0.8234,0.6119454144940946,0.7561098513479466,0.5780071947509939,0.7683715461493239
10,0.4753678372383118,0.811,0.8372035243153382,0.6721256403796086,0.8238114300388488,0.6879146720416561
11,0.46945977420806884,0.8164,0.44916075897565205,0.8105316200554296,0.4264773146698394,0.8332073570168809
12,0.4529873023986816,0.8248,0.7444930593442086,0.7126060300663475,0.679275158507479,0.740320819685899
13,0.44997380294799805,0.825,0.45843319341000954,0.8115394305870496,0.4413092835043153,0.8332073570168809
14,0.4624356152534485,0.8176,0.4935340776813013,0.7952464936591921,0.46804182622633345,0.8163265306122449
15,0.4254134222984314,0.8318,0.7849187500880609,0.7047115142353237,0.7653196900644981,0.7161333669270177
16,0.4249962140083313,0.8361,0.44074821738260134,0.8176702779877383,0.43663947179536833,0.8282522885697489
17,0.4275005973339081,0.836,0.5555896350843756,0.7725707566977408,0.5436899079900149,0.7796254304190812
18,0.3989842493057251,0.8432,0.9504043824868728,0.6481901402536323,0.9388289285004464,0.6581842613588645
19,0.407183495426178,0.8444,0.7805025838249785,0.6884185773074663,0.7574654060997149,0.7015201142185269
20,0.4016796892166138,0.8428,0.41982148404427055,0.8308557991097674,0.3999504413994792,0.8495002939447384
