Epoch,Train Loss,Train Acc,Valid Loss,Valid Acc,Test Loss,Test Acc
0,0.817488074207306,0.60845,1.256973391983064,0.479633828840178,1.1473908139957611,0.4930713025951121
1,0.5116902440071106,0.7962,0.5643601882559852,0.7424204249601075,0.561159579092553,0.7434282354917275
2,0.45687295985221865,0.823,0.48381435483452545,0.7974300831443688,0.4819649629451461,0.8105316200554296
3,0.4274004906654358,0.8364,0.6619269031653668,0.6930377089107248,0.6697184709121711,0.690602166792643
4,0.41504985399246214,0.83995,0.7369070321188832,0.7235239774922314,0.6813111676917589,0.737801293356849
5,0.38562168655395507,0.85085,0.564375013375829,0.7430083144368859,0.5493120859820025,0.7439321407575376
6,0.3604489710330963,0.86245,1.0255883071157668,0.6579323087259595,0.9308800480848718,0.6675904929873184
7,0.35157226586341855,0.8643,0.6886108533965858,0.7161333669270177,0.6447270823744449,0.7425883933820442
8,0.34058303198814394,0.86985,0.405983804183462,0.823801125388427,0.40127147827180126,0.8267405727723188
9,0.31816324214935304,0.87985,0.38389431036701527,0.8520198202737885,0.3420563465483475,0.8788947677836567
10,0.30758919711112975,0.88435,0.3420841664509483,0.8594104308390023,0.29631113228759265,0.8874611573024271
11,0.3035676461219788,0.88455,0.3313050525788722,0.866801041404216,0.3104717741215531,0.8841017888636936
12,0.2827858786582947,0.891,0.3930416874140881,0.8334593096497859,0.3344911706761828,0.8697404887881078
13,0.278699409532547,0.893,0.32420025501070787,0.8714201730074745,0.30157729482422224,0.8875451415133955
14,0.27376368970870973,0.895,0.3855847791907288,0.8462249097169732,0.3649345204557001,0.8566389518770471
15,0.27897584433555606,0.89615,0.5524964864828836,0.7593852355757118,0.5037237340035905,0.7841605778113715
16,0.2649291224241257,0.9016,0.3594212629065416,0.8568909045099521,0.3390439257212734,0.8708322835306962
17,0.26043978130817413,0.90225,0.4350675556768546,0.8251448727639203,0.4074761691035336,0.8444612412866381
18,0.24803751668930055,0.90535,0.28252861218732983,0.889392794154699,0.27196777103939795,0.8984630889392794
19,0.23971256799697876,0.9101,0.3561952290079591,0.8482405307802133,0.35820613570639304,0.8489963886789283
20,0.2446752769231796,0.9082,0.31936817813087126,0.8714201730074745,0.27591993850019564,0.8956076257663559
21,0.24034661378860472,0.90995,0.3045001376254128,0.8837658520198203,0.27526259436318623,0.8988830099941211
22,0.2399891488790512,0.9088,0.41373943612522307,0.8469807676156883,0.3360966673940017,0.8763752414546065
23,0.23467207598686218,0.912,0.5383928894991704,0.7936507936507936,0.5293786472880446,0.804904677920551
24,0.2271166934967041,0.9157,0.3407657340742983,0.8721760309061897,0.2817599075524846,0.8961955152431343
25,0.22197617623805999,0.9186,0.2792815423282033,0.8876291257243638,0.26926813936238775,0.8930880994373058
26,0.22652124228477477,0.91635,0.3858761244449291,0.8483245149911817,0.3930169036859861,0.8441253044427648
27,0.22570190300941467,0.9168,0.31144427108422185,0.8833459309649786,0.30181280705215713,0.8867052994037121
28,0.2143885607242584,0.91965,0.3155901590775956,0.8748635256571764,0.27522897730254753,0.8964474678760394
29,0.21884324831962584,0.919,0.2551011310251015,0.9021583942218863,0.22105168590428687,0.9204669522129839
30,0.21228909780979158,0.9216,0.3161942739825891,0.8741076677584614,0.2803379151961701,0.8949357520786092
31,0.21319004273414613,0.91845,0.28518244383804325,0.8886369362559838,0.25600674907446863,0.9036701100193164
32,0.2103877736091614,0.92175,0.3765789907323335,0.855379188712522,0.30541812891001824,0.8804064835810868
33,0.2107643002510071,0.9222,0.22885939230920424,0.9127404048038968,0.2165568198634555,0.9195431258923322
34,0.19782676676511765,0.9269,0.33843565988293767,0.860334257159654,0.3306225171896614,0.8612580834803057
35,0.19736140669584273,0.9249,0.2385535502972594,0.9068615100361133,0.21675987592500578,0.9193751574703956
36,0.19480061032772064,0.9282,0.3262500779459097,0.8741916519694297,0.2939865253278271,0.8895607625766356
37,0.18552010606527328,0.9323,0.30684302987984013,0.8868732678256488,0.23262514109770827,0.9161837574535987
38,0.19809082036018372,0.92585,0.3242217137364018,0.8781389098849416,0.3114785281346068,0.8837658520198203
39,0.20201753315925597,0.92325,0.3603498948220343,0.8569748887209204,0.2826250471576593,0.8883009994121105
40,0.19233471091985702,0.92795,0.26597164103238363,0.8951877047115142,0.23363108932013804,0.9108927521625935
41,0.18364215500354766,0.9315,0.2508746933384544,0.9099689258419417,0.19608554067798892,0.9288653733098178
42,0.18192122583389284,0.9322,0.22326479861167065,0.9166036785084404,0.20347824749651536,0.9283614680440078
43,0.18169842677116393,0.93085,0.2577395462517443,0.8999748047367095,0.20452787519132332,0.9236583522297808
44,0.17890093240737914,0.93305,0.46220637266488546,0.8263206517174772,0.3831973741748457,0.8470647518266566
45,0.17850256047248841,0.9337,0.20657272929740403,0.9225665574871924,0.1938898071009305,0.9325606785924246
46,0.17881070384979247,0.93145,0.21598312188568117,0.9175275048290922,0.20074041349845176,0.9268497522465776
47,0.17118858724832534,0.9351,0.20500408208943002,0.9211388259007307,0.17612880034093525,0.934156378600823
48,0.17986247234344482,0.9336,0.2138440031032661,0.917023599563282,0.17638594211003153,0.9340723943898547
49,0.17861310205459593,0.936,0.2200047011861686,0.914000167968422,0.1823242381504594,0.9338204417569497
